transaction_id,user_id,user_segment,purchase_datetime,showtime_datetime,day_type,movie,genre,cinema,ticket_type,num_tickets,unit_price,combo_revenue,total_revenue,payment_method,voucher_used,status
TXN000506,U56615,Member,2/22/2026 13:12,3/3/2026 7:12,Weekday,La La Land 2,Romance,BHD Pham Hung,Standard,6,"85,000","189,000","699,000",bank,"10,000",Success
TXN000507,U38106,Member,4/16/2026 8:33,4/24/2026 23:33,Weekday,Nha Ba Nu 2,Comedy,BHD Pham Hung,Standard,2,"80,000",0,"160,000",vietQR,0,Success
TXN000508,U74537,VIP,1/18/2026 7:14,1/22/2026 1:14,Weekday,Mai 2,Drama,BHD Star Bitexco,Standard,2,"75,000","129,000","279,000",bank,0,Success
TXN000509,U68297,Member,1/10/2026 21:20,1/17/2026 3:20,Weekend,Mai 2,Drama,Galaxy Sala,3D,2,"115,000",0,"230,000",vietQR,"10,000",Success
TXN000510,U56724,VIP,5/30/2026 8:37,6/5/2026 14:37,Weekday,Gladiator III,Action,CGV Vincom,3D,3,"110,000",0,"330,000",vietQR,"30,000",Success
TXN000511,U79996,Regular,3/1/2026 16:38,3/4/2026 15:38,Weekday,The Conjuring 4,Horror,CGV Vincom,VIP,4,"150,000",0,"600,000",wallet,0,Success
TXN000512,U88150,VIP,2/28/2026 18:06,3/1/2026 9:06,Weekend,Smile 3,Horror,Lotte Cinema Q7,Couple,3,"265,000","89,000","884,000",bank,0,Success
TXN000513,U89726,Regular,1/27/2026 18:46,2/3/2026 21:46,Weekday,Mai 2,Drama,Lotte Cinema Q7,IMAX,4,"165,000","89,000","749,000",vietQR,0,Failed
TXN000514,U14173,VIP,3/30/2026 17:02,4/2/2026 20:02,Weekday,Wicked 2,Musical,BHD Pham Hung,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN000515,U56834,Member,4/10/2026 16:22,4/17/2026 6:22,Weekday,Wicked 2,Musical,Lotte Cinema Q7,Standard,2,"75,000","49,000","199,000",bank,0,Success
TXN000516,U10260,Regular,5/23/2026 5:02,6/1/2026 7:02,Weekday,Avengers: Secret Wars,Action,CGV Aeon Mall,Standard,4,"85,000",0,"340,000",bank,0,Success
TXN000517,U73536,Member,1/21/2026 10:45,1/26/2026 12:45,Weekday,Avengers: Secret Wars,Action,CGV Vincom,Couple,4,"265,000","49,000","1,109,000",wallet,"10,000",Success
TXN000518,U38631,VIP,3/13/2026 20:52,3/15/2026 22:52,Weekend,Joker 3,Crime,CGV Aeon Mall,Couple,2,"260,000",0,"520,000",wallet,"10,000",Refunded
TXN000519,U78481,New,4/18/2026 14:16,4/24/2026 14:16,Weekday,Wicked 2,Musical,CGV Aeon Mall,Standard,2,"75,000",0,"150,000",bank,"30,000",Success
TXN000520,U93243,Member,1/7/2026 12:00,1/15/2026 3:00,Weekday,Avengers: Secret Wars,Action,Galaxy Sala,Standard,4,"75,000","49,000","349,000",bank,"10,000",Success
TXN000521,U77742,Member,5/3/2026 17:51,5/6/2026 13:51,Weekday,Avengers: Secret Wars,Action,CGV Aeon Mall,3D,2,"120,000",0,"240,000",wallet,0,Failed
TXN000522,U23303,VIP,1/9/2026 22:29,1/13/2026 17:29,Weekday,Joker 3,Crime,Galaxy Sala,IMAX,1,"160,000","129,000","289,000",wallet,"20,000",Success
TXN000523,U54848,VIP,3/27/2026 10:01,4/2/2026 2:01,Weekday,Inside Out 3,Animation,BHD Pham Hung,3D,3,"110,000","49,000","379,000",wallet,0,Refunded
TXN000524,U27651,New,4/1/2026 8:09,4/2/2026 10:09,Weekday,Dune: Part Three,Sci-Fi,CGV Aeon Mall,3D,2,"110,000","49,000","269,000",bank,0,Refunded
TXN000525,U75007,Member,3/29/2026 17:02,3/30/2026 23:02,Weekday,Moana 2,Animation,BHD Pham Hung,Standard,2,"80,000",0,"160,000",wallet,0,Success
TXN000526,U26717,Regular,5/3/2026 1:33,5/4/2026 4:33,Weekday,Deadpool 4,Action,BHD Pham Hung,IMAX,4,"160,000","129,000","769,000",bank,0,Success
TXN000527,U60751,Member,3/5/2026 21:16,3/11/2026 1:16,Weekday,The Conjuring 4,Horror,BHD Star Bitexco,Standard,6,"75,000","129,000","579,000",bank,0,Success
TXN000528,U40992,New,3/14/2026 0:53,3/17/2026 1:53,Weekday,Oppenheimer II,Drama,Lotte Cinema Q7,Standard,3,"75,000","89,000","314,000",vietQR,0,Success
TXN000529,U85185,Member,2/22/2026 12:59,2/26/2026 5:59,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,3D,4,"120,000","89,000","569,000",wallet,"30,000",Success
TXN000530,U82760,Regular,4/14/2026 19:23,4/21/2026 6:23,Weekday,Oppenheimer II,Drama,Galaxy Sala,Standard,5,"75,000",0,"375,000",vietQR,0,Success
TXN000531,U50875,Regular,4/13/2026 9:45,4/18/2026 15:45,Weekend,The Conjuring 4,Horror,CGV Vincom,VIP,3,"140,000","89,000","509,000",vietQR,0,Success
TXN000532,U47898,New,4/5/2026 8:15,4/14/2026 1:15,Weekday,Inside Out 3,Animation,BHD Pham Hung,Couple,2,"270,000","129,000","669,000",wallet,"10,000",Success
TXN000533,U60732,Member,3/17/2026 2:47,3/18/2026 0:47,Weekday,Fast X Final,Action,Lotte Landmark,3D,6,"110,000",0,"660,000",bank,0,Success
TXN000534,U94312,Regular,5/21/2026 13:42,5/30/2026 16:42,Weekend,Fast X Final,Action,CGV Aeon Mall,3D,2,"110,000","129,000","349,000",vietQR,"10,000",Success
TXN000535,U48364,Regular,2/13/2026 18:29,2/16/2026 14:29,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,6,"75,000","89,000","539,000",vietQR,0,Success
TXN000536,U75903,Regular,1/28/2026 18:19,2/1/2026 13:19,Weekend,Nha Ba Nu 2,Comedy,CGV Vincom,VIP,4,"140,000","89,000","649,000",wallet,0,Success
TXN000537,U29913,Regular,2/19/2026 21:01,2/25/2026 17:01,Weekday,Joker 3,Crime,BHD Star Bitexco,Couple,2,"270,000",0,"540,000",wallet,0,Success
TXN000538,U99778,Regular,3/27/2026 14:05,3/29/2026 0:05,Weekend,Moana 2,Animation,CGV Aeon Mall,Standard,1,"85,000","129,000","214,000",wallet,0,Success
TXN000539,U77776,New,3/18/2026 9:59,3/26/2026 9:59,Weekday,Mai 2,Drama,Lotte Cinema Q7,Standard,1,"85,000",0,"85,000",vietQR,0,Success
TXN000540,U98137,Member,5/28/2026 9:21,5/31/2026 4:21,Weekend,Deadpool 4,Action,Lotte Cinema Q7,Standard,2,"75,000",0,"150,000",vietQR,0,Success
TXN000541,U42445,Member,4/15/2026 16:30,4/21/2026 14:30,Weekday,Joker 3,Crime,BHD Pham Hung,3D,2,"120,000","49,000","289,000",wallet,0,Success
TXN000542,U46593,VIP,5/4/2026 0:28,5/5/2026 20:28,Weekday,Dune: Part Three,Sci-Fi,CGV Aeon Mall,3D,2,"110,000","49,000","269,000",wallet,0,Success
TXN000543,U50430,VIP,5/17/2026 0:04,5/25/2026 10:04,Weekday,Oppenheimer II,Drama,CGV Aeon Mall,Standard,1,"75,000","49,000","124,000",wallet,"20,000",Success
TXN000544,U71316,Member,5/12/2026 17:10,5/19/2026 13:10,Weekday,Smile 3,Horror,Lotte Cinema Q7,Standard,3,"80,000",0,"240,000",wallet,"10,000",Success
TXN000545,U45697,Member,4/25/2026 20:31,4/26/2026 5:31,Weekend,Wicked 2,Musical,CGV Aeon Mall,Standard,4,"75,000","129,000","429,000",wallet,0,Failed
TXN000546,U88652,Regular,1/5/2026 18:21,1/6/2026 1:21,Weekday,Smile 3,Horror,Galaxy Nguyen Du,VIP,5,"140,000",0,"700,000",wallet,0,Success
TXN000547,U51326,Regular,1/20/2026 14:32,1/26/2026 5:32,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,Standard,4,"75,000",0,"300,000",wallet,0,Refunded
TXN000548,U52392,Regular,4/19/2026 19:00,4/29/2026 13:00,Weekday,Oppenheimer II,Drama,Galaxy Sala,3D,3,"110,000",0,"330,000",wallet,0,Success
TXN000549,U15637,VIP,4/2/2026 0:16,4/2/2026 6:16,Weekday,The Conjuring 4,Horror,Galaxy Sala,Standard,3,"75,000",0,"225,000",wallet,"10,000",Failed
TXN000550,U95119,Member,2/9/2026 10:08,2/15/2026 22:08,Weekend,Deadpool 4,Action,CGV Aeon Mall,VIP,1,"140,000",0,"140,000",wallet,0,Refunded
TXN000551,U11776,New,2/2/2026 22:38,2/4/2026 9:38,Weekday,Deadpool 4,Action,CGV Vincom,3D,1,"110,000","189,000","299,000",wallet,0,Success
TXN000552,U78296,Member,2/9/2026 6:00,2/17/2026 16:00,Weekday,Avengers: Secret Wars,Action,Lotte Landmark,Standard,3,"85,000",0,"255,000",bank,"50,000",Success
TXN000553,U12722,Member,2/16/2026 19:10,2/19/2026 2:10,Weekday,Inside Out 3,Animation,Lotte Landmark,VIP,1,"150,000","49,000","199,000",bank,0,Success
TXN000554,U86719,New,3/26/2026 8:29,3/27/2026 5:29,Weekday,The Conjuring 4,Horror,BHD Star Bitexco,Standard,5,"80,000",0,"400,000",wallet,0,Success
TXN000555,U85783,VIP,2/20/2026 11:18,2/24/2026 19:18,Weekday,Fast X Final,Action,Galaxy Nguyen Du,3D,2,"110,000","129,000","349,000",bank,0,Success
TXN000556,U93370,VIP,5/20/2026 22:25,5/23/2026 11:25,Weekend,Oppenheimer II,Drama,CGV Aeon Mall,VIP,2,"140,000",0,"280,000",bank,0,Success
TXN000557,U55041,Regular,3/12/2026 19:11,3/16/2026 2:11,Weekday,Fast X Final,Action,Lotte Landmark,IMAX,2,"170,000","129,000","469,000",wallet,0,Refunded
TXN000558,U87018,VIP,1/10/2026 15:03,1/14/2026 23:03,Weekday,Dune: Part Three,Sci-Fi,Lotte Landmark,Standard,2,"80,000","49,000","209,000",wallet,"20,000",Success
TXN000559,U29610,Regular,3/20/2026 23:43,3/21/2026 6:43,Weekend,Mai 2,Drama,Lotte Cinema Q7,VIP,2,"140,000",0,"280,000",vietQR,"10,000",Success
TXN000560,U89581,Member,3/12/2026 0:29,3/18/2026 22:29,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,3D,1,"110,000",0,"110,000",bank,0,Failed
TXN000561,U18264,Regular,3/15/2026 15:49,3/16/2026 19:49,Weekday,Avengers: Secret Wars,Action,Lotte Cinema Q7,Standard,3,"75,000","49,000","274,000",vietQR,0,Refunded
TXN000562,U23707,New,3/16/2026 9:10,3/20/2026 16:10,Weekday,Nha Ba Nu 2,Comedy,Galaxy Nguyen Du,Standard,5,"75,000","89,000","464,000",wallet,0,Success
TXN000563,U89226,New,5/27/2026 8:53,5/31/2026 14:53,Weekend,Inside Out 3,Animation,Galaxy Sala,IMAX,3,"165,000","129,000","624,000",bank,"30,000",Success
TXN000564,U13953,New,2/9/2026 17:09,2/11/2026 7:09,Weekday,Nha Ba Nu 2,Comedy,BHD Star Bitexco,Standard,1,"85,000","129,000","214,000",bank,0,Success
TXN000565,U37753,Regular,2/19/2026 17:43,2/22/2026 4:43,Weekend,La La Land 2,Romance,Lotte Landmark,3D,2,"120,000","129,000","369,000",vietQR,0,Success
TXN000566,U78457,New,5/9/2026 3:01,5/14/2026 16:01,Weekday,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,2,"75,000","189,000","339,000",wallet,"10,000",Success
TXN000567,U12689,Regular,3/14/2026 13:13,3/17/2026 4:13,Weekday,Wicked 2,Musical,Lotte Landmark,Standard,3,"85,000","49,000","304,000",bank,0,Success
TXN000568,U90021,Member,4/2/2026 22:08,4/12/2026 20:08,Weekend,The Conjuring 4,Horror,BHD Pham Hung,Couple,3,"260,000","89,000","869,000",wallet,0,Success
TXN000569,U68271,Regular,2/15/2026 6:00,2/19/2026 11:00,Weekday,Mai 2,Drama,Lotte Cinema Q7,Standard,3,"75,000","89,000","314,000",wallet,0,Success
TXN000570,U68530,VIP,3/14/2026 1:29,3/19/2026 16:29,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000571,U91011,VIP,5/18/2026 3:22,5/24/2026 12:22,Weekend,Moana 2,Animation,BHD Star Bitexco,Standard,4,"85,000",0,"340,000",wallet,0,Success
TXN000572,U31417,Regular,4/2/2026 9:03,4/6/2026 7:03,Weekday,Joker 3,Crime,CGV Vincom,Standard,6,"85,000","129,000","639,000",bank,"20,000",Failed
TXN000573,U60111,Member,4/1/2026 21:53,4/1/2026 23:53,Weekday,Dune: Part Three,Sci-Fi,Lotte Landmark,3D,3,"120,000","189,000","549,000",bank,0,Success
TXN000574,U95396,Regular,2/25/2026 3:46,3/7/2026 1:46,Weekend,Deadpool 4,Action,Lotte Landmark,Couple,4,"270,000",0,"1,080,000",vietQR,"20,000",Success
TXN000575,U47942,Regular,1/27/2026 18:36,2/2/2026 4:36,Weekday,Gladiator III,Action,BHD Pham Hung,Standard,2,"85,000",0,"170,000",wallet,0,Success
TXN000576,U42815,Regular,1/14/2026 15:01,1/19/2026 9:01,Weekday,Smile 3,Horror,Galaxy Sala,VIP,4,"140,000",0,"560,000",bank,0,Success
TXN000577,U31296,Regular,1/17/2026 15:10,1/19/2026 19:10,Weekday,The Conjuring 4,Horror,Galaxy Sala,Standard,2,"75,000","129,000","279,000",wallet,0,Success
TXN000578,U50450,Member,4/27/2026 7:14,4/30/2026 13:14,Weekday,Moana 2,Animation,Lotte Cinema Q7,VIP,1,"150,000","189,000","339,000",wallet,"30,000",Success
TXN000579,U88847,Regular,2/24/2026 18:11,3/3/2026 6:11,Weekday,Inside Out 3,Animation,CGV Vincom,IMAX,5,"160,000",0,"800,000",wallet,"20,000",Success
TXN000580,U22966,Regular,2/13/2026 13:22,2/17/2026 2:22,Weekday,Gladiator III,Action,Galaxy Nguyen Du,VIP,4,"140,000","49,000","609,000",bank,0,Success
TXN000581,U51332,New,1/13/2026 20:15,1/17/2026 21:15,Weekend,Avengers: Secret Wars,Action,Galaxy Nguyen Du,3D,1,"110,000",0,"110,000",wallet,0,Success
TXN000582,U20323,Member,3/20/2026 9:22,3/25/2026 4:22,Weekday,Mai 2,Drama,Galaxy Sala,IMAX,2,"165,000","129,000","459,000",bank,0,Failed
TXN000583,U44722,Regular,2/3/2026 10:59,2/3/2026 22:59,Weekday,Nha Ba Nu 2,Comedy,Galaxy Sala,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000584,U16028,Regular,4/20/2026 8:44,4/20/2026 12:44,Weekday,Joker 3,Crime,BHD Pham Hung,Standard,2,"75,000","129,000","279,000",wallet,0,Success
TXN000585,U99450,VIP,2/16/2026 20:33,2/23/2026 11:33,Weekday,Avengers: Secret Wars,Action,CGV Vincom,IMAX,6,"165,000",0,"990,000",bank,0,Refunded
TXN000586,U91555,Regular,2/8/2026 6:23,2/16/2026 20:23,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,2,"80,000","189,000","349,000",bank,0,Success
TXN000587,U21035,New,4/12/2026 6:08,4/13/2026 18:08,Weekday,Nha Ba Nu 2,Comedy,Galaxy Sala,Standard,4,"80,000","49,000","369,000",bank,0,Success
TXN000588,U12162,Member,2/13/2026 15:21,2/16/2026 8:21,Weekday,Gladiator III,Action,BHD Pham Hung,VIP,4,"140,000","89,000","649,000",wallet,0,Success
TXN000589,U65763,Regular,4/18/2026 18:32,4/23/2026 18:32,Weekday,Smile 3,Horror,BHD Star Bitexco,Couple,2,"270,000","129,000","669,000",wallet,"50,000",Success
TXN000590,U33098,Regular,1/27/2026 1:25,2/1/2026 11:25,Weekend,Nha Ba Nu 2,Comedy,Galaxy Sala,Standard,1,"75,000",0,"75,000",wallet,0,Success
TXN000591,U40406,Member,2/1/2026 4:55,2/6/2026 14:55,Weekday,Mai 2,Drama,Galaxy Sala,Couple,4,"260,000","129,000","1,169,000",bank,0,Success
TXN000592,U96451,New,5/14/2026 7:09,5/16/2026 4:09,Weekend,The Conjuring 4,Horror,BHD Star Bitexco,VIP,2,"145,000",0,"290,000",wallet,0,Success
TXN000593,U27133,Member,2/27/2026 17:24,3/1/2026 21:24,Weekend,Avengers: Secret Wars,Action,CGV Vincom,Standard,3,"80,000","89,000","329,000",bank,0,Success
TXN000594,U80285,VIP,2/25/2026 11:08,2/27/2026 5:08,Weekday,Mai 2,Drama,CGV Aeon Mall,3D,3,"110,000",0,"330,000",vietQR,0,Success
TXN000595,U24538,Regular,5/8/2026 14:16,5/16/2026 15:16,Weekend,Dune: Part Three,Sci-Fi,CGV Aeon Mall,IMAX,2,"170,000",0,"340,000",wallet,0,Success
TXN000596,U77296,New,4/7/2026 16:27,4/15/2026 20:27,Weekday,Deadpool 4,Action,Lotte Landmark,Couple,2,"260,000","129,000","649,000",wallet,0,Success
TXN000597,U82166,Member,4/17/2026 4:29,4/20/2026 20:29,Weekday,The Conjuring 4,Horror,Galaxy Sala,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN000598,U87009,New,4/16/2026 21:39,4/21/2026 22:39,Weekday,Dune: Part Three,Sci-Fi,Lotte Landmark,VIP,6,"140,000","49,000","889,000",wallet,0,Success
TXN000599,U11221,Member,3/14/2026 21:44,3/20/2026 12:44,Weekday,Inside Out 3,Animation,Galaxy Sala,IMAX,4,"160,000",0,"640,000",wallet,"30,000",Success
TXN000600,U62605,Member,1/12/2026 10:15,1/19/2026 4:15,Weekday,Dune: Part Three,Sci-Fi,Galaxy Sala,Standard,5,"75,000",0,"375,000",bank,"20,000",Success
TXN000601,U26901,Member,3/22/2026 15:05,4/1/2026 13:05,Weekday,Moana 2,Animation,CGV Aeon Mall,Standard,2,"85,000","189,000","359,000",vietQR,0,Success
TXN000602,U57370,VIP,2/3/2026 0:31,2/6/2026 8:31,Weekday,La La Land 2,Romance,Lotte Landmark,Standard,2,"75,000",0,"150,000",bank,"50,000",Success
TXN000603,U45187,Regular,4/6/2026 2:04,4/8/2026 2:04,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,Couple,3,"265,000","49,000","844,000",bank,0,Success
TXN000604,U28416,VIP,2/6/2026 16:17,2/14/2026 15:17,Weekend,Gladiator III,Action,Lotte Landmark,3D,2,"115,000","49,000","279,000",vietQR,0,Success
TXN000605,U61300,Member,1/25/2026 20:55,1/30/2026 17:55,Weekday,Mai 2,Drama,CGV Aeon Mall,3D,5,"110,000",0,"550,000",bank,0,Success
TXN000606,U11825,Member,1/24/2026 1:39,1/28/2026 23:39,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,IMAX,4,"160,000",0,"640,000",vietQR,0,Success
TXN000607,U82362,Member,1/16/2026 2:32,1/22/2026 5:32,Weekday,Moana 2,Animation,CGV Vincom,3D,4,"110,000",0,"440,000",wallet,0,Success
TXN000608,U82258,Regular,3/30/2026 0:30,4/8/2026 17:30,Weekday,The Conjuring 4,Horror,Lotte Landmark,Couple,3,"260,000",0,"780,000",wallet,0,Success
TXN000609,U17946,New,2/11/2026 17:20,2/14/2026 12:20,Weekend,Moana 2,Animation,BHD Pham Hung,VIP,6,"140,000","129,000","969,000",vietQR,0,Success
TXN000610,U85485,Member,1/29/2026 22:25,2/3/2026 9:25,Weekday,Nha Ba Nu 2,Comedy,BHD Star Bitexco,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN000611,U83513,New,3/26/2026 9:33,4/2/2026 1:33,Weekday,The Conjuring 4,Horror,Lotte Landmark,Standard,1,"80,000",0,"80,000",wallet,0,Success
TXN000612,U88814,New,5/11/2026 19:03,5/16/2026 3:03,Weekend,Joker 3,Crime,CGV Aeon Mall,Standard,2,"75,000",0,"150,000",vietQR,"10,000",Success
TXN000613,U18917,Regular,4/12/2026 4:12,4/12/2026 11:12,Weekend,The Conjuring 4,Horror,Galaxy Sala,3D,4,"120,000","129,000","609,000",bank,"10,000",Success
TXN000614,U12008,Member,4/21/2026 10:35,4/30/2026 6:35,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,Standard,1,"75,000",0,"75,000",vietQR,0,Success
TXN000615,U78804,New,4/15/2026 13:41,4/16/2026 20:41,Weekday,Mai 2,Drama,Galaxy Sala,3D,3,"115,000",0,"345,000",wallet,0,Success
TXN000616,U48966,Member,4/20/2026 21:20,4/27/2026 15:20,Weekday,Dune: Part Three,Sci-Fi,Galaxy Sala,Standard,1,"75,000","49,000","124,000",wallet,0,Success
TXN000617,U24595,Member,3/25/2026 21:26,3/30/2026 3:26,Weekday,Wicked 2,Musical,Lotte Cinema Q7,Standard,6,"80,000",0,"480,000",bank,0,Success
TXN000618,U55047,New,2/5/2026 13:25,2/10/2026 13:25,Weekday,Dune: Part Three,Sci-Fi,BHD Pham Hung,Standard,1,"75,000",0,"75,000",wallet,0,Success
TXN000619,U88349,Member,2/11/2026 17:54,2/17/2026 5:54,Weekday,Oppenheimer II,Drama,Galaxy Sala,Standard,4,"85,000","49,000","389,000",vietQR,0,Success
TXN000620,U24904,Member,4/14/2026 18:32,4/19/2026 22:32,Weekend,Avengers: Secret Wars,Action,BHD Pham Hung,Couple,2,"260,000",0,"520,000",bank,0,Success
TXN000621,U50166,Member,1/21/2026 16:45,1/28/2026 3:45,Weekday,Gladiator III,Action,Lotte Landmark,3D,3,"110,000","129,000","459,000",wallet,0,Success
TXN000622,U49713,Member,3/16/2026 12:54,3/25/2026 3:54,Weekday,Gladiator III,Action,BHD Pham Hung,3D,2,"115,000",0,"230,000",wallet,"10,000",Success
TXN000623,U41643,Regular,2/3/2026 5:29,2/12/2026 9:29,Weekday,Nha Ba Nu 2,Comedy,CGV Aeon Mall,IMAX,2,"160,000","189,000","509,000",bank,"30,000",Success
TXN000624,U39960,Regular,1/8/2026 11:05,1/13/2026 14:05,Weekday,Fast X Final,Action,Galaxy Nguyen Du,3D,3,"110,000","89,000","419,000",wallet,0,Failed
TXN000625,U55975,New,1/19/2026 22:22,1/26/2026 23:22,Weekday,The Conjuring 4,Horror,BHD Pham Hung,3D,6,"115,000","189,000","879,000",vietQR,"10,000",Success
TXN000626,U66024,Member,1/23/2026 23:48,1/24/2026 4:48,Weekend,Nha Ba Nu 2,Comedy,Lotte Landmark,Standard,2,"75,000","189,000","339,000",wallet,0,Success
TXN000627,U48614,Regular,2/26/2026 20:09,3/3/2026 17:09,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,IMAX,4,"170,000",0,"680,000",wallet,0,Failed
TXN000628,U31191,Regular,3/1/2026 21:23,3/6/2026 21:23,Weekday,Gladiator III,Action,BHD Star Bitexco,Standard,2,"80,000",0,"160,000",bank,0,Success
TXN000629,U32699,Regular,4/2/2026 9:47,4/5/2026 23:47,Weekend,Dune: Part Three,Sci-Fi,Galaxy Sala,VIP,3,"150,000",0,"450,000",bank,0,Success
TXN000630,U18773,Member,4/9/2026 3:16,4/14/2026 19:16,Weekday,La La Land 2,Romance,BHD Star Bitexco,VIP,2,"140,000","49,000","329,000",wallet,0,Refunded
TXN000631,U27114,New,3/24/2026 4:02,3/26/2026 20:02,Weekday,Nha Ba Nu 2,Comedy,Galaxy Sala,Couple,1,"260,000",0,"260,000",wallet,0,Success
TXN000632,U42031,New,5/21/2026 22:49,5/27/2026 11:49,Weekday,La La Land 2,Romance,CGV Vincom,3D,3,"110,000","49,000","379,000",wallet,0,Success
TXN000633,U64898,Regular,1/22/2026 20:19,1/27/2026 8:19,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,Standard,3,"75,000","189,000","414,000",bank,"20,000",Success
TXN000634,U39701,Regular,1/4/2026 0:45,1/12/2026 23:45,Weekday,Moana 2,Animation,CGV Vincom,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000635,U69493,Regular,3/15/2026 4:59,3/24/2026 21:59,Weekday,Nha Ba Nu 2,Comedy,Lotte Cinema Q7,Standard,1,"75,000","89,000","164,000",vietQR,0,Success
TXN000636,U78319,New,2/22/2026 16:19,3/4/2026 6:19,Weekday,Avengers: Secret Wars,Action,BHD Star Bitexco,Couple,4,"260,000","49,000","1,089,000",wallet,0,Success
TXN000637,U29283,Member,3/29/2026 12:00,3/29/2026 21:00,Weekend,Nha Ba Nu 2,Comedy,BHD Pham Hung,VIP,2,"140,000",0,"280,000",wallet,0,Failed
TXN000638,U63959,Regular,3/30/2026 2:44,4/4/2026 0:44,Weekend,Gladiator III,Action,Galaxy Nguyen Du,3D,5,"110,000",0,"550,000",wallet,"10,000",Refunded
TXN000639,U62101,Regular,3/31/2026 17:38,4/9/2026 8:38,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,Couple,4,"270,000",0,"1,080,000",wallet,0,Success
TXN000640,U50098,Regular,2/10/2026 19:40,2/17/2026 13:40,Weekday,Gladiator III,Action,BHD Star Bitexco,Standard,1,"85,000",0,"85,000",wallet,"10,000",Success
TXN000641,U87070,Member,2/14/2026 4:41,2/22/2026 17:41,Weekend,Moana 2,Animation,CGV Vincom,Couple,2,"260,000",0,"520,000",vietQR,0,Failed
TXN000642,U23361,Member,1/3/2026 13:30,1/10/2026 6:30,Weekend,Moana 2,Animation,CGV Aeon Mall,3D,2,"120,000",0,"240,000",vietQR,0,Success
TXN000643,U28479,New,3/21/2026 19:01,3/28/2026 18:01,Weekend,Fast X Final,Action,BHD Star Bitexco,Standard,4,"75,000","129,000","429,000",bank,0,Refunded
TXN000644,U61496,Regular,3/30/2026 6:46,3/31/2026 5:46,Weekday,Avengers: Secret Wars,Action,CGV Vincom,VIP,2,"140,000",0,"280,000",bank,0,Success
TXN000645,U30162,New,3/18/2026 10:27,3/19/2026 3:27,Weekday,La La Land 2,Romance,BHD Pham Hung,Standard,6,"75,000","89,000","539,000",wallet,0,Success
TXN000646,U90039,Regular,1/13/2026 13:04,1/21/2026 1:04,Weekday,Dune: Part Three,Sci-Fi,BHD Star Bitexco,3D,4,"110,000",0,"440,000",bank,"20,000",Success
TXN000647,U27235,New,4/22/2026 2:27,4/29/2026 13:27,Weekday,Gladiator III,Action,Galaxy Nguyen Du,Standard,4,"75,000",0,"300,000",wallet,"20,000",Success
TXN000648,U48102,Regular,1/18/2026 4:07,1/19/2026 0:07,Weekday,Fast X Final,Action,Lotte Landmark,IMAX,2,"160,000",0,"320,000",bank,0,Success
TXN000649,U87699,Regular,4/21/2026 6:51,4/27/2026 7:51,Weekday,Mai 2,Drama,CGV Aeon Mall,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN000650,U87964,Regular,4/12/2026 17:31,4/20/2026 17:31,Weekday,La La Land 2,Romance,BHD Star Bitexco,3D,5,"110,000",0,"550,000",wallet,0,Success
TXN000651,U73481,Regular,5/4/2026 19:14,5/12/2026 12:14,Weekday,Wicked 2,Musical,CGV Aeon Mall,Standard,3,"75,000","49,000","274,000",vietQR,"20,000",Success
TXN000652,U80911,Regular,5/2/2026 1:08,5/2/2026 17:08,Weekend,Oppenheimer II,Drama,CGV Aeon Mall,Standard,3,"75,000","49,000","274,000",wallet,0,Success
TXN000653,U84989,Member,2/15/2026 0:29,2/20/2026 1:29,Weekday,Gladiator III,Action,Lotte Landmark,Standard,2,"75,000",0,"150,000",vietQR,0,Success
TXN000654,U74780,Member,1/18/2026 22:58,1/28/2026 22:58,Weekday,The Conjuring 4,Horror,BHD Star Bitexco,Standard,2,"75,000",0,"150,000",wallet,"20,000",Success
