session_tracking_id,user_id,event_id,screen_name,event_name,event_type,tracking_time,event_sequence,platform,app_version,device_model,network,user_segment,duration_ms
SES000090,U91745,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-04 16:25:32,6,Android,4.1.2,Xiaomi 13,Wifi,Regular,"34,001"
SES000090,U91745,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-04 16:26:21,7,Android,4.1.2,Xiaomi 13,Wifi,Regular,"19,931"
SES000090,U91745,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-04 16:27:47,8,Android,4.1.2,Xiaomi 13,Wifi,Regular,"9,450"
SES000090,U91745,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-04 16:29:14,9,Android,4.1.2,Xiaomi 13,Wifi,Regular,"29,303"
SES000090,U91745,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-04 16:29:34,10,Android,4.1.2,Xiaomi 13,Wifi,Regular,"8,634"
SES000090,U91745,1023.013,Chọn Ghế,chọn ghế,click,2026-05-04 16:30:58,11,Android,4.1.2,Xiaomi 13,Wifi,Regular,"19,959"
SES000090,U91745,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-04 16:31:46,12,Android,4.1.2,Xiaomi 13,Wifi,Regular,"35,206"
SES000090,U91745,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-04 16:32:13,13,Android,4.1.2,Xiaomi 13,Wifi,Regular,"39,603"
SES000090,U91745,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-04 16:32:47,14,Android,4.1.2,Xiaomi 13,Wifi,Regular,"40,871"
SES000090,U91745,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-04 16:33:17,15,Android,4.1.2,Xiaomi 13,Wifi,Regular,"23,448"
SES000090,U91745,1025.015,Confirm,load màn hình confirm,view,2026-05-04 16:33:43,16,Android,4.1.2,Xiaomi 13,Wifi,Regular,"15,285"
SES000090,U91745,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-04 16:33:46,17,Android,4.1.2,Xiaomi 13,Wifi,Regular,"2,373"
SES000090,U91745,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-04 16:35:07,18,Android,4.1.2,Xiaomi 13,Wifi,Regular,"20,647"
SES000090,U91745,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-04 16:36:22,19,Android,4.1.2,Xiaomi 13,Wifi,Regular,"21,411"
SES000091,U45777,1020.000,Movie Home,load màn hình Movie home,view,2026-05-02 10:07:06,1,Android,4.1.2,Vivo V27,4G,Member,"35,804"
SES000091,U45777,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-02 10:07:12,2,Android,4.1.2,Vivo V27,4G,Member,"31,939"
SES000091,U45777,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-02 10:07:27,3,Android,4.1.2,Vivo V27,4G,Member,"4,202"
SES000091,U45777,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-02 10:07:53,4,Android,4.1.2,Vivo V27,4G,Member,"35,184"
SES000091,U45777,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-02 10:07:57,5,Android,4.1.2,Vivo V27,4G,Member,"7,475"
SES000091,U45777,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-02 10:09:24,6,Android,4.1.2,Vivo V27,4G,Member,"37,394"
SES000092,U95816,1020.000,Movie Home,load màn hình Movie home,view,2026-05-12 00:39:47,1,Android,4.0.0,Oppo Reno8,Wifi,New,"27,673"
SES000092,U95816,1020.001,Movie Home,click chọn phim,click,2026-05-12 00:40:53,2,Android,4.0.0,Oppo Reno8,Wifi,New,"36,558"
SES000092,U95816,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-12 00:42:02,3,Android,4.0.0,Oppo Reno8,Wifi,New,"19,290"
SES000092,U95816,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-12 00:42:34,4,Android,4.0.0,Oppo Reno8,Wifi,New,"31,309"
SES000092,U95816,1021.003,Phim Detail,Click xem trailer,click,2026-05-12 00:43:36,5,Android,4.0.0,Oppo Reno8,Wifi,New,"42,872"
SES000092,U95816,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-12 00:44:43,6,Android,4.0.0,Oppo Reno8,Wifi,New,"43,517"
SES000092,U95816,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-12 00:45:48,7,Android,4.0.0,Oppo Reno8,Wifi,New,"23,562"
SES000092,U95816,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-12 00:46:33,8,Android,4.0.0,Oppo Reno8,Wifi,New,"15,944"
SES000092,U95816,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-12 00:47:28,9,Android,4.0.0,Oppo Reno8,Wifi,New,"41,650"
SES000092,U95816,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-12 00:48:21,10,Android,4.0.0,Oppo Reno8,Wifi,New,"24,049"
SES000092,U95816,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-12 00:48:28,11,Android,4.0.0,Oppo Reno8,Wifi,New,"19,488"
SES000092,U95816,1023.013,Chọn Ghế,chọn ghế,click,2026-05-12 00:49:40,12,Android,4.0.0,Oppo Reno8,Wifi,New,"4,923"
SES000092,U95816,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-12 00:51:07,13,Android,4.0.0,Oppo Reno8,Wifi,New,"16,393"
SES000093,U10370,1020.000,Movie Home,load màn hình Movie home,view,2026-05-05 09:25:26,1,iOS,4.1.2,iPhone 14,Wifi,VIP,"43,505"
SES000093,U10370,1020.001,Movie Home,click chọn phim,click,2026-05-05 09:26:56,2,iOS,4.1.2,iPhone 14,Wifi,VIP,"33,014"
SES000093,U10370,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-05 09:28:12,3,iOS,4.1.2,iPhone 14,Wifi,VIP,"12,137"
SES000093,U10370,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-05 09:29:25,4,iOS,4.1.2,iPhone 14,Wifi,VIP,"43,303"
SES000093,U10370,1021.003,Phim Detail,Click xem trailer,click,2026-05-05 09:30:29,5,iOS,4.1.2,iPhone 14,Wifi,VIP,"6,403"
SES000093,U10370,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-05 09:30:39,6,iOS,4.1.2,iPhone 14,Wifi,VIP,"39,325"
SES000093,U10370,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-05 09:32:04,7,iOS,4.1.2,iPhone 14,Wifi,VIP,"32,883"
SES000093,U10370,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-05 09:32:19,8,iOS,4.1.2,iPhone 14,Wifi,VIP,"43,768"
SES000093,U10370,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-05 09:33:07,9,iOS,4.1.2,iPhone 14,Wifi,VIP,"25,092"
SES000093,U10370,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-05 09:33:15,10,iOS,4.1.2,iPhone 14,Wifi,VIP,"25,088"
SES000093,U10370,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-05 09:34:00,11,iOS,4.1.2,iPhone 14,Wifi,VIP,"37,187"
SES000093,U10370,1023.013,Chọn Ghế,chọn ghế,click,2026-05-05 09:35:10,12,iOS,4.1.2,iPhone 14,Wifi,VIP,"35,709"
SES000093,U10370,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-05 09:36:18,13,iOS,4.1.2,iPhone 14,Wifi,VIP,"24,797"
SES000093,U10370,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-05 09:37:40,14,iOS,4.1.2,iPhone 14,Wifi,VIP,"31,654"
SES000094,U27775,1020.000,Movie Home,load màn hình Movie home,view,2026-05-16 03:27:29,1,Android,3.9.0,Xiaomi 13,Wifi,VIP,"23,386"
SES000094,U27775,1020.001,Movie Home,click chọn phim,click,2026-05-16 03:28:59,2,Android,3.9.0,Xiaomi 13,Wifi,VIP,"22,800"
SES000094,U27775,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-16 03:29:56,3,Android,3.9.0,Xiaomi 13,Wifi,VIP,"3,456"
SES000094,U27775,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-16 03:31:00,4,Android,3.9.0,Xiaomi 13,Wifi,VIP,"39,849"
SES000094,U27775,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-16 03:32:15,5,Android,3.9.0,Xiaomi 13,Wifi,VIP,"22,606"
SES000094,U27775,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-16 03:32:38,6,Android,3.9.0,Xiaomi 13,Wifi,VIP,"43,773"
SES000094,U27775,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-16 03:33:21,7,Android,3.9.0,Xiaomi 13,Wifi,VIP,"23,996"
SES000094,U27775,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-16 03:34:37,8,Android,3.9.0,Xiaomi 13,Wifi,VIP,"15,356"
SES000094,U27775,1023.013,Chọn Ghế,chọn ghế,click,2026-05-16 03:34:59,9,Android,3.9.0,Xiaomi 13,Wifi,VIP,"22,939"
SES000094,U27775,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-16 03:36:27,10,Android,3.9.0,Xiaomi 13,Wifi,VIP,"37,016"
SES000094,U27775,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-16 03:36:34,11,Android,3.9.0,Xiaomi 13,Wifi,VIP,"26,556"
SES000094,U27775,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-16 03:37:47,12,Android,3.9.0,Xiaomi 13,Wifi,VIP,"42,606"
SES000094,U27775,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-16 03:39:15,13,Android,3.9.0,Xiaomi 13,Wifi,VIP,"44,196"
SES000095,U31306,1020.000,Movie Home,load màn hình Movie home,view,2026-05-07 21:21:40,1,Android,4.1.3,Samsung S23,Wifi,Regular,"35,632"
SES000096,U86254,1020.000,Movie Home,load màn hình Movie home,view,2026-05-10 16:41:57,1,Android,4.1.3,Vivo V27,4G,Member,"27,565"
SES000096,U86254,1020.001,Movie Home,click chọn phim,click,2026-05-10 16:42:40,2,Android,4.1.3,Vivo V27,4G,Member,"38,800"
SES000096,U86254,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-10 16:44:00,3,Android,4.1.3,Vivo V27,4G,Member,"26,379"
SES000097,U34586,1020.000,Movie Home,load màn hình Movie home,view,2026-05-23 12:28:44,1,Android,4.1.3,Xiaomi 13,Wifi,New,"27,298"
SES000097,U34586,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-23 12:29:25,2,Android,4.1.3,Xiaomi 13,Wifi,New,"40,797"
SES000097,U34586,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-23 12:29:40,3,Android,4.1.3,Xiaomi 13,Wifi,New,"8,093"
SES000097,U34586,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-23 12:30:31,4,Android,4.1.3,Xiaomi 13,Wifi,New,"43,704"
SES000097,U34586,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-23 12:31:22,5,Android,4.1.3,Xiaomi 13,Wifi,New,"35,454"
SES000097,U34586,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-23 12:32:34,6,Android,4.1.3,Xiaomi 13,Wifi,New,"38,004"
SES000097,U34586,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-23 12:32:40,7,Android,4.1.3,Xiaomi 13,Wifi,New,"14,145"
SES000097,U34586,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-23 12:32:52,8,Android,4.1.3,Xiaomi 13,Wifi,New,"29,100"
SES000097,U34586,1023.013,Chọn Ghế,chọn ghế,click,2026-05-23 12:33:15,9,Android,4.1.3,Xiaomi 13,Wifi,New,"10,333"
SES000097,U34586,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-23 12:33:44,10,Android,4.1.3,Xiaomi 13,Wifi,New,"4,306"
SES000098,U27142,1020.000,Movie Home,load màn hình Movie home,view,2026-05-28 02:57:27,1,Android,4.1.2,Samsung S23,4G,Member,"29,004"
SES000098,U27142,1020.001,Movie Home,click chọn phim,click,2026-05-28 02:58:07,2,Android,4.1.2,Samsung S23,4G,Member,"25,150"
SES000098,U27142,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-28 02:58:48,3,Android,4.1.2,Samsung S23,4G,Member,"41,644"
SES000098,U27142,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-28 02:59:46,4,Android,4.1.2,Samsung S23,4G,Member,"36,552"
SES000098,U27142,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-28 03:00:30,5,Android,4.1.2,Samsung S23,4G,Member,"22,938"
SES000098,U27142,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-28 03:01:04,6,Android,4.1.2,Samsung S23,4G,Member,"20,214"
SES000098,U27142,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-28 03:02:04,7,Android,4.1.2,Samsung S23,4G,Member,"36,327"
SES000098,U27142,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-28 03:03:22,8,Android,4.1.2,Samsung S23,4G,Member,"28,128"
SES000098,U27142,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-28 03:04:08,9,Android,4.1.2,Samsung S23,4G,Member,"40,223"
SES000098,U27142,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-28 03:05:30,10,Android,4.1.2,Samsung S23,4G,Member,"17,254"
SES000098,U27142,1023.013,Chọn Ghế,chọn ghế,click,2026-05-28 03:06:01,11,Android,4.1.2,Samsung S23,4G,Member,"4,892"
SES000098,U27142,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-28 03:06:57,12,Android,4.1.2,Samsung S23,4G,Member,"5,134"
SES000098,U27142,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-28 03:08:10,13,Android,4.1.2,Samsung S23,4G,Member,"20,676"
SES000098,U27142,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-28 03:09:38,14,Android,4.1.2,Samsung S23,4G,Member,"12,612"
SES000098,U27142,1025.015,Confirm,load màn hình confirm,view,2026-05-28 03:10:11,15,Android,4.1.2,Samsung S23,4G,Member,"43,387"
SES000098,U27142,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-28 03:11:00,16,Android,4.1.2,Samsung S23,4G,Member,"19,375"
SES000098,U27142,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-28 03:11:51,17,Android,4.1.2,Samsung S23,4G,Member,"44,041"
SES000098,U27142,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-28 03:12:59,18,Android,4.1.2,Samsung S23,4G,Member,"40,829"
SES000099,U54172,1020.000,Movie Home,load màn hình Movie home,view,2026-05-29 05:41:54,1,iOS,3.8.1,iPhone 13,4G,Member,"42,745"
SES000099,U54172,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-29 05:43:22,2,iOS,3.8.1,iPhone 13,4G,Member,"6,657"
SES000099,U54172,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-29 05:44:15,3,iOS,3.8.1,iPhone 13,4G,Member,"22,207"
SES000099,U54172,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-29 05:44:45,4,iOS,3.8.1,iPhone 13,4G,Member,"39,977"
SES000099,U54172,1021.003,Phim Detail,Click xem trailer,click,2026-05-29 05:45:09,5,iOS,3.8.1,iPhone 13,4G,Member,"43,078"
SES000099,U54172,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-29 05:46:32,6,iOS,3.8.1,iPhone 13,4G,Member,"28,349"
SES000099,U54172,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-29 05:46:54,7,iOS,3.8.1,iPhone 13,4G,Member,"3,582"
SES000099,U54172,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-29 05:47:06,8,iOS,3.8.1,iPhone 13,4G,Member,"30,970"
SES000099,U54172,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-29 05:47:39,9,iOS,3.8.1,iPhone 13,4G,Member,"19,801"
SES000099,U54172,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-29 05:48:25,10,iOS,3.8.1,iPhone 13,4G,Member,"30,207"
SES000099,U54172,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-29 05:48:52,11,iOS,3.8.1,iPhone 13,4G,Member,"39,770"
SES000099,U54172,1023.013,Chọn Ghế,chọn ghế,click,2026-05-29 05:50:19,12,iOS,3.8.1,iPhone 13,4G,Member,"17,736"
SES000099,U54172,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-29 05:50:55,13,iOS,3.8.1,iPhone 13,4G,Member,"28,850"
SES000100,U91765,1020.000,Movie Home,load màn hình Movie home,view,2026-05-17 00:40:30,1,iOS,3.9.0,iPhone 12,4G,Regular,"1,749"
SES000101,U68209,1020.000,Movie Home,load màn hình Movie home,view,2026-05-22 11:20:07,1,Android,4.1.2,Oppo Reno8,Wifi,Member,"20,483"
SES000101,U68209,1020.001,Movie Home,click chọn phim,click,2026-05-22 11:20:51,2,Android,4.1.2,Oppo Reno8,Wifi,Member,"13,349"
SES000101,U68209,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-22 11:21:53,3,Android,4.1.2,Oppo Reno8,Wifi,Member,"30,580"
SES000102,U16915,1020.000,Movie Home,load màn hình Movie home,view,2026-05-29 23:41:35,1,Android,4.1.3,Vivo V27,Wifi,Regular,"7,394"
SES000102,U16915,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-29 23:42:08,2,Android,4.1.3,Vivo V27,Wifi,Regular,"25,995"
SES000102,U16915,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-29 23:42:25,3,Android,4.1.3,Vivo V27,Wifi,Regular,"15,807"
SES000102,U16915,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-29 23:43:02,4,Android,4.1.3,Vivo V27,Wifi,Regular,"7,771"
SES000102,U16915,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-29 23:44:11,5,Android,4.1.3,Vivo V27,Wifi,Regular,"16,763"
SES000102,U16915,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-29 23:44:54,6,Android,4.1.3,Vivo V27,Wifi,Regular,"21,723"
SES000102,U16915,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-29 23:45:38,7,Android,4.1.3,Vivo V27,Wifi,Regular,"25,993"
SES000102,U16915,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-29 23:45:40,8,Android,4.1.3,Vivo V27,Wifi,Regular,"12,852"
SES000102,U16915,1023.013,Chọn Ghế,chọn ghế,click,2026-05-29 23:47:00,9,Android,4.1.3,Vivo V27,Wifi,Regular,"8,729"
SES000102,U16915,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-29 23:48:27,10,Android,4.1.3,Vivo V27,Wifi,Regular,"41,402"
SES000102,U16915,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-29 23:49:00,11,Android,4.1.3,Vivo V27,Wifi,Regular,"33,997"
SES000102,U16915,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-29 23:49:56,12,Android,4.1.3,Vivo V27,Wifi,Regular,"6,608"
SES000102,U16915,1025.015,Confirm,load màn hình confirm,view,2026-05-29 23:51:19,13,Android,4.1.3,Vivo V27,Wifi,Regular,"12,584"
SES000102,U16915,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-29 23:51:29,14,Android,4.1.3,Vivo V27,Wifi,Regular,"39,463"
SES000103,U10394,1020.000,Movie Home,load màn hình Movie home,view,2026-05-20 03:04:33,1,iOS,4.0.0,iPhone 12,5G,New,"1,942"
SES000103,U10394,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-20 03:04:57,2,iOS,4.0.0,iPhone 12,5G,New,"6,233"
SES000103,U10394,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-20 03:05:58,3,iOS,4.0.0,iPhone 12,5G,New,"19,412"
SES000103,U10394,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-20 03:07:25,4,iOS,4.0.0,iPhone 12,5G,New,"33,807"
SES000104,U69221,1020.000,Movie Home,load màn hình Movie home,view,2026-05-01 11:58:53,1,iOS,4.0.0,iPhone SE,4G,Regular,"38,896"
SES000104,U69221,1020.001,Movie Home,click chọn phim,click,2026-05-01 11:59:53,2,iOS,4.0.0,iPhone SE,4G,Regular,"43,634"
SES000105,U19618,1020.000,Movie Home,load màn hình Movie home,view,2026-05-06 08:24:49,1,Android,3.9.0,Pixel 7,Wifi,Regular,"28,567"
SES000105,U19618,1020.001,Movie Home,click chọn phim,click,2026-05-06 08:26:03,2,Android,3.9.0,Pixel 7,Wifi,Regular,"43,338"
SES000105,U19618,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-06 08:26:52,3,Android,3.9.0,Pixel 7,Wifi,Regular,"11,779"
SES000105,U19618,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-06 08:28:19,4,Android,3.9.0,Pixel 7,Wifi,Regular,"43,444"
SES000105,U19618,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-06 08:28:40,5,Android,3.9.0,Pixel 7,Wifi,Regular,"30,839"
SES000105,U19618,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-06 08:29:27,6,Android,3.9.0,Pixel 7,Wifi,Regular,"20,595"
SES000105,U19618,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-06 08:30:15,7,Android,3.9.0,Pixel 7,Wifi,Regular,"11,613"
SES000106,U23422,1020.000,Movie Home,load màn hình Movie home,view,2026-05-20 10:00:19,1,Android,3.9.0,Vivo V27,Wifi,Member,"35,219"
SES000106,U23422,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-20 10:00:31,2,Android,3.9.0,Vivo V27,Wifi,Member,"5,519"
SES000107,U60121,1020.000,Movie Home,load màn hình Movie home,view,2026-05-21 18:55:59,1,Android,4.1.2,Samsung A54,4G,Member,"30,577"
SES000107,U60121,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-21 18:56:51,2,Android,4.1.2,Samsung A54,4G,Member,"6,825"
SES000107,U60121,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-21 18:57:59,3,Android,4.1.2,Samsung A54,4G,Member,"40,372"
SES000107,U60121,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-21 18:58:30,4,Android,4.1.2,Samsung A54,4G,Member,"27,572"
SES000107,U60121,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-21 18:59:25,5,Android,4.1.2,Samsung A54,4G,Member,"22,210"
